場名,場コード,開催日,レース,枠,登録番号,級別,氏名,F数,L数,平均ST,全国勝率,全国2連率,全国3連率,当地勝率,当地2連率,当地3連率,支部,出身,年齢,締切時刻
徳山,18,20260620,3R,4,5032,B1,谷口　　知優,0,0,0.15,5.44,32.69,52.88,5.45,36.36,51.52,香川,愛媛,28,09:36
徳山,18,20260620,3R,5,4442,B1,松竹　　大輔,0,0,0.15,5.89,45.54,55.45,0.00,0.00,0.00,愛知,愛知,39,09:36
徳山,18,20260620,3R,6,4575,A1,戸塚　　邦好,0,0,0.13,6.29,45.56,63.33,5.62,42.86,52.38,東京,東京,37,09:36
徳山,18,20260620,4R,1,4451,A1,松崎　祐太郎,0,0,0.16,6.27,46.61,64.41,7.14,68.18,77.27,福岡,宮崎,38,10:02
徳山,18,20260620,4R,2,5096,A2,上原　　　崚,0,0,0.13,6.14,37.50,59.38,6.89,55.56,77.78,東京,沖縄,30,10:02
徳山,18,20260620,4R,3,4574,B1,東　　　潤樹,0,0,0.17,5.33,30.85,55.32,4.56,11.11,44.44,広島,愛媛,37,10:02
徳山,18,20260620,4R,4,4906,B1,鈴木　　雅希,0,0,0.14,5.21,33.33,53.03,3.22,11.11,33.33,東京,神奈川,31,10:02
徳山,18,20260620,4R,5,4821,B1,妻鳥　　晋也,0,0,0.18,5.08,35.56,47.78,5.25,37.50,56.25,香川,愛媛,34,10:02
徳山,18,20260620,4R,6,3853,B1,岩崎　　正哉,0,0,0.19,6.04,43.01,61.29,6.67,50.00,75.00,福岡,福岡,53,10:02
徳山,18,20260620,5R,1,3687,B1,花田　　和明,0,0,0.17,5.31,33.72,51.16,5.45,40.00,50.00,愛知,愛知,56,10:30
徳山,18,20260620,5R,2,4880,B1,澤崎　　雄哉,0,0,0.17,5.12,31.71,53.66,5.50,37.50,75.00,東京,東京,31,10:30
徳山,18,20260620,5R,3,4131,A2,原　　　豊土,0,0,0.17,6.46,48.31,67.42,5.60,40.00,66.67,静岡,愛知,46,10:30
徳山,18,20260620,5R,4,4428,A1,有賀　　達也,0,0,0.14,6.38,50.51,59.60,6.92,58.33,66.67,埼玉,埼玉,40,10:30
徳山,18,20260620,5R,5,5039,A2,倉田　　茂将,1,0,0.15,4.41,26.21,36.89,5.11,33.33,33.33,愛知,愛知,28,10:30
徳山,18,20260620,5R,6,4064,A1,原田　　篤志,0,0,0.16,6.17,41.07,64.29,6.94,54.76,69.05,山口,山口,46,10:30
徳山,18,20260620,6R,1,3627,A2,井上　　恵一,1,0,0.18,5.17,35.24,47.62,4.79,28.57,47.62,福岡,福岡,56,11:00
徳山,18,20260620,6R,2,4786,A1,佐藤　　博亮,0,0,0.13,6.77,57.14,72.18,7.70,65.00,80.00,愛知,愛知,38,11:00
徳山,18,20260620,6R,3,3703,A2,鳥飼　　　眞,0,0,0.17,6.12,46.85,60.36,6.09,40.43,59.57,福岡,福岡,52,11:00
徳山,18,20260620,6R,4,4006,B1,小野　　勇作,0,0,0.17,5.35,36.54,53.85,5.86,45.45,63.64,佐賀,佐賀,48,11:00
徳山,18,20260620,6R,5,4676,B1,後藤　　隼之,0,0,0.15,5.49,28.72,56.38,5.15,40.74,48.15,東京,東京,38,11:00
徳山,18,20260620,6R,6,5217,A1,藤原　　碧生,1,0,0.16,6.67,40.59,63.37,6.06,41.18,70.59,岡山,岡山,26,11:00
徳山,18,20260620,7R,1,5238,A2,笹木　　香吾,0,0,0.14,5.66,42.57,54.46,5.31,38.17,48.85,山口,山口,26,11:31
徳山,18,20260620,7R,2,4442,B1,松竹　　大輔,0,0,0.15,5.89,45.54,55.45,0.00,0.00,0.00,愛知,愛知,39,11:31
徳山,18,20260620,7R,3,4529,B1,嶋　　　義信,0,0,0.15,6.06,44.05,61.90,5.60,30.00,53.33,香川,香川,37,11:31
徳山,18,20260620,7R,4,4076,A2,杉田　　篤光,0,0,0.20,5.27,34.11,52.71,4.38,25.00,37.50,静岡,静岡,47,11:31
徳山,18,20260620,7R,5,4269,A1,杉山　　裕也,0,0,0.15,6.15,43.40,59.43,7.20,50.00,80.00,愛知,愛知,40,11:31
徳山,18,20260620,7R,6,5071,B1,野見山　拓己,1,0,0.12,4.77,23.17,47.56,3.91,13.04,26.09,福岡,福岡,31,11:31
徳山,18,20260620,8R,1,5132,A1,中野　　希一,0,0,0.13,7.29,62.99,77.17,8.11,77.78,83.33,埼玉,埼玉,27,12:02
徳山,18,20260620,8R,2,4575,A1,戸塚　　邦好,0,0,0.13,6.29,45.56,63.33,5.62,42.86,52.38,東京,東京,37,12:02
徳山,18,20260620,8R,3,3930,B1,岸本　　　隆,0,0,0.15,5.29,28.57,52.38,5.28,41.38,51.72,岡山,岡山,50,12:02
徳山,18,20260620,8R,4,4725,B1,佐竹　　太一,0,0,0.21,5.12,30.26,43.42,3.13,6.25,18.75,兵庫,兵庫,39,12:02
徳山,18,20260620,8R,5,4489,B1,岩川　　仁士,0,0,0.15,5.30,33.64,50.47,5.65,35.00,55.00,大阪,大阪,39,12:02
徳山,18,20260620,8R,6,4703,A2,森永　　　隆,0,0,0.14,6.55,51.96,66.67,6.57,50.00,64.15,山口,山口,38,12:02
徳山,18,20260620,9R,1,4428,A1,有賀　　達也,0,0,0.14,6.38,50.51,59.60,6.92,58.33,66.67,埼玉,埼玉,40,12:33
徳山,18,20260620,9R,2,5032,B1,谷口　　知優,0,0,0.15,5.44,32.69,52.88,5.45,36.36,51.52,香川,愛媛,28,12:33
徳山,18,20260620,9R,3,5096,A2,上原　　　崚,0,0,0.13,6.14,37.50,59.38,6.89,55.56,77.78,東京,沖縄,30,12:33
徳山,18,20260620,9R,4,4982,B1,中村　　将隆,1,0,0.17,5.08,32.00,53.33,3.53,10.53,36.84,兵庫,兵庫,29,12:33
徳山,18,20260620,9R,5,4085,B1,荻野　　裕介,0,0,0.20,5.18,32.84,52.24,6.00,42.86,66.67,東京,東京,46,12:33
徳山,18,20260620,9R,6,4131,A2,原　　　豊土,0,0,0.17,6.46,48.31,67.42,5.60,40.00,66.67,静岡,愛知,46,12:33
徳山,18,20260620,10R,1,3853,B1,岩崎　　正哉,0,0,0.19,6.04,43.01,61.29,6.67,50.00,75.00,福岡,福岡,53,13:06
徳山,18,20260620,10R,2,4535,A1,北山　　康介,1,0,0.14,6.36,44.79,67.71,7.14,58.33,77.78,東京,神奈川,36,13:06
徳山,18,20260620,10R,3,4015,A2,前野　　竜一,0,0,0.16,5.98,39.20,60.80,6.89,49.06,70.75,山口,山口,46,13:06
徳山,18,20260620,10R,4,4638,B1,小林　　遼太,0,0,0.19,4.95,30.11,51.61,5.27,33.33,48.48,福岡,福岡,35,13:06
徳山,18,20260620,10R,5,4786,A1,佐藤　　博亮,0,0,0.13,6.77,57.14,72.18,7.70,65.00,80.00,愛知,愛知,38,13:06
徳山,18,20260620,10R,6,4594,A2,谷川　　祐一,0,0,0.15,5.59,35.42,58.33,6.00,45.45,63.64,滋賀,滋賀,44,13:06
徳山,18,20260620,11R,1,4064,A1,原田　　篤志,0,0,0.16,6.17,41.07,64.29,6.94,54.76,69.05,山口,山口,46,13:39
徳山,18,20260620,11R,2,4269,A1,杉山　　裕也,0,0,0.15,6.15,43.40,59.43,7.20,50.00,80.00,愛知,愛知,40,13:39
徳山,18,20260620,11R,3,4398,A1,船岡　洋一郎,0,0,0.14,6.65,48.74,63.87,5.94,25.00,43.75,広島,広島,39,13:39
徳山,18,20260620,11R,4,3703,A2,鳥飼　　　眞,0,0,0.17,6.12,46.85,60.36,6.09,40.43,59.57,福岡,福岡,52,13:39
徳山,18,20260620,11R,5,4375,A2,照屋　　厚仁,0,0,0.17,5.97,44.55,63.64,6.00,50.00,50.00,兵庫,大阪,42,13:39
徳山,18,20260620,11R,6,3687,B1,花田　　和明,0,0,0.17,5.31,33.72,51.16,5.45,40.00,50.00,愛知,愛知,56,13:39
徳山,18,20260620,12R,1,4703,A2,森永　　　隆,0,0,0.14,6.55,51.96,66.67,6.57,50.00,64.15,山口,山口,38,14:14
徳山,18,20260620,12R,2,4451,A1,松崎　祐太郎,0,0,0.16,6.27,46.61,64.41,7.14,68.18,77.27,福岡,宮崎,38,14:14
徳山,18,20260620,12R,3,5217,A1,藤原　　碧生,1,0,0.16,6.67,40.59,63.37,6.06,41.18,70.59,岡山,岡山,26,14:14
徳山,18,20260620,12R,4,5238,A2,笹木　　香吾,0,0,0.14,5.66,42.57,54.46,5.31,38.17,48.85,山口,山口,26,14:14
徳山,18,20260620,12R,5,4880,B1,澤崎　　雄哉,0,0,0.17,5.12,31.71,53.66,5.50,37.50,75.00,東京,東京,31,14:14
徳山,18,20260620,12R,6,5132,A1,中野　　希一,0,0,0.13,7.29,62.99,77.17,8.11,77.78,83.33,埼玉,埼玉,27,14:14
下関,19,20260621,1R,1,3539,B1,金子　　順一,0,0,0.18,4.22,22.02,36.70,3.84,22.81,29.82,山口,山口,58,15:27
下関,19,20260621,1R,2,4506,B1,稗田　　聖也,0,0,0.14,6.46,52.81,67.42,6.50,55.00,65.00,福岡,福岡,38,15:27
下関,19,20260621,1R,3,3631,B1,田添　　康介,0,0,0.15,2.39,3.39,11.86,3.52,16.67,27.08,長崎,長崎,56,15:27
下関,19,20260621,1R,4,5340,B1,樋江井　　舞,0,0,0.18,3.98,18.69,35.51,4.44,11.11,33.33,愛知,愛知,24,15:27
下関,19,20260621,1R,5,4423,B1,坂口　　貴彦,0,0,0.17,5.66,36.54,58.65,5.81,50.00,68.75,岡山,岡山,37,15:27
下関,19,20260621,1R,6,5389,B2,恵良　　琴美,0,0,0.17,2.50,1.56,12.50,1.32,0.00,0.00,福岡,福岡,19,15:27
下関,19,20260621,2R,1,3156,B1,金子　　良昭,0,0,0.16,4.69,28.24,44.71,5.86,42.86,42.86,静岡,静岡,61,15:52
下関,19,20260621,2R,2,4879,B1,山崎　　鉄平,0,0,0.16,4.65,29.33,44.00,5.20,33.33,60.00,佐賀,佐賀,31,15:52
下関,19,20260621,2R,3,3509,B1,池　　　千夏,0,0,0.14,3.71,14.29,28.57,4.75,12.50,37.50,香川,愛媛,54,15:52
下関,19,20260621,2R,4,4752,B1,西尾　　亮輔,0,0,0.17,4.18,20.48,33.73,0.00,0.00,0.00,愛知,愛知,38,15:52
下関,19,20260621,2R,5,4871,B1,菊池　　宏志,0,0,0.17,4.56,27.06,41.18,4.68,21.57,41.18,山口,山口,33,15:52
下関,19,20260621,2R,6,4287,A1,今井　　貴士,0,0,0.17,6.16,41.84,63.27,5.80,36.59,60.98,福岡,福岡,41,15:52
下関,19,20260621,3R,1,3662,B1,大庭　　元明,0,0,0.16,5.17,36.36,47.73,5.00,37.50,37.50,福岡,福岡,56,16:20
下関,19,20260621,3R,2,4711,B1,前出　　達吉,0,0,0.16,6.14,43.69,67.96,4.24,19.05,38.10,福井,石川,36,16:20
下関,19,20260621,3R,3,3556,A1,田中　信一郎,0,0,0.14,6.51,45.37,64.81,5.50,38.89,44.44,大阪,大阪,53,16:20
下関,19,20260621,3R,4,4678,B1,水野　　望美,1,0,0.17,5.19,30.21,48.96,5.28,37.50,50.00,愛知,愛知,37,16:20
下関,19,20260621,3R,5,3680,B1,森林　　　太,0,0,0.19,4.34,22.22,33.33,4.78,28.33,41.67,長崎,長崎,53,16:20
下関,19,20260621,3R,6,3232,A2,山川　美由紀,0,0,0.16,6.27,41.86,62.79,5.20,36.00,44.00,香川,香川,59,16:20
下関,19,20260621,4R,1,3546,B1,中里　　昌志,0,0,0.19,4.60,19.54,45.98,3.25,0.00,25.00,埼玉,埼玉,57,16:57
下関,19,20260621,4R,2,5305,B1,伊藤　　　栞,1,0,0.16,2.28,4.35,10.87,1.25,0.00,0.00,愛知,愛知,23,16:57
下関,19,20260621,4R,3,4039,A2,村上　　功祐,0,0,0.15,5.16,34.15,50.41,5.25,25.00,50.00,大阪,大阪,47,16:57
下関,19,20260621,4R,4,4527,B1,高野　　心吾,0,0,0.17,4.35,22.62,40.48,5.00,23.53,52.94,愛知,愛知,37,16:57
下関,19,20260621,4R,5,5412,B2,久保田　凪紗,0,0,0.18,1.57,1.43,4.29,1.11,0.00,0.00,佐賀,福岡,20,16:57
下関,19,20260621,4R,6,4985,A1,井本　　昌也,0,0,0.14,6.77,49.24,62.88,6.90,52.78,68.52,山口,山口,29,16:57
下関,19,20260621,5R,1,3826,A2,村田　　修次,0,0,0.15,6.43,46.36,70.91,6.00,42.42,63.64,東京,東京,52,17:23
下関,19,20260621,5R,2,4277,B1,金田　　大輔,0,0,0.15,5.04,36.59,47.56,5.41,43.90,51.22,岡山,岡山,42,17:23
下関,19,20260621,5R,3,4204,B1,柴田　　大輔,0,0,0.20,4.75,27.71,37.35,5.24,44.00,48.00,福岡,福岡,43,17:23
下関,19,20260621,5R,4,5110,B1,杉山　　喜一,0,0,0.15,5.35,30.77,52.75,4.59,17.24,34.48,静岡,静岡,26,17:23
下関,19,20260621,5R,5,5420,B2,吉原　　快誓,0,0,0.21,1.74,0.00,5.26,1.22,0.00,0.00,長崎,長崎,20,17:23
下関,19,20260621,5R,6,3550,A2,都築　　正治,0,0,0.16,5.72,41.54,55.38,4.27,0.00,45.45,愛知,愛知,54,17:23
下関,19,20260621,6R,1,3822,A1,平尾　　崇典,0,0,0.16,6.25,41.05,58.95,6.38,38.46,53.85,岡山,岡山,53,17:49
下関,19,20260621,6R,2,4209,B1,藤田　　竜弘,0,0,0.17,5.47,32.53,53.01,0.00,0.00,0.00,静岡,静岡,43,17:49
下関,19,20260621,6R,3,4433,A1,川野　　芽唯,0,0,0.19,6.89,52.67,68.70,6.55,43.14,66.67,福岡,福岡,40,17:49
下関,19,20260621,6R,4,4834,A2,浜本　　裕己,0,0,0.14,5.56,35.07,55.97,5.08,34.62,46.15,大阪,大阪,38,17:49
下関,19,20260621,6R,5,5340,B1,樋江井　　舞,0,0,0.18,3.98,18.69,35.51,4.44,11.11,33.33,愛知,愛知,24,17:49
下関,19,20260621,6R,6,3509,B1,池　　　千夏,0,0,0.14,3.71,14.29,28.57,4.75,12.50,37.50,香川,愛媛,54,17:49
下関,19,20260621,7R,1,4311,A1,岡村　　　仁,1,0,0.14,6.82,51.54,69.23,0.00,0.00,0.00,大阪,大阪,42,18:18
下関,19,20260621,7R,2,5031,B1,渡辺　　空依,0,0,0.20,4.62,25.00,44.05,4.64,18.18,36.36,福岡,福岡,28,18:18
下関,19,20260621,7R,3,4871,B1,菊池　　宏志,0,0,0.17,4.56,27.06,41.18,4.68,21.57,41.18,山口,山口,33,18:18
下関,19,20260621,7R,4,5389,B2,恵良　　琴美,0,0,0.17,2.50,1.56,12.50,1.32,0.00,0.00,福岡,福岡,19,18:18
下関,19,20260621,7R,5,3787,B1,天野　　　誠,0,0,0.18,3.85,16.44,28.77,4.71,17.65,47.06,岡山,岡山,54,18:18
下関,19,20260621,7R,6,5038,A2,金田　　智博,0,0,0.17,6.29,48.42,63.16,6.00,44.44,77.78,福井,石川,28,18:18
下関,19,20260621,8R,1,4191,A2,赤羽　　克也,0,0,0.17,6.13,46.88,61.46,3.57,14.29,14.29,埼玉,埼玉,44,18:47
下関,19,20260621,8R,2,3539,B1,金子　　順一,0,0,0.18,4.22,22.02,36.70,3.84,22.81,29.82,山口,山口,58,18:47
下関,19,20260621,8R,3,3680,B1,森林　　　太,0,0,0.19,4.34,22.22,33.33,4.78,28.33,41.67,長崎,長崎,53,18:47
下関,19,20260621,8R,4,4983,A1,前田　　篤哉,0,0,0.17,7.00,54.26,72.87,5.56,44.44,44.44,愛知,愛知,29,18:47
下関,19,20260621,8R,5,5305,B1,伊藤　　　栞,1,0,0.16,2.28,4.35,10.87,1.25,0.00,0.00,愛知,愛知,23,18:47
下関,19,20260621,8R,6,5446,B2,長嶺　真李愛,0,0,,1.43,0.00,0.00,0.00,0.00,0.00,福岡,沖縄,23,18:47
下関,19,20260621,9R,1,3711,A2,江本　　真治,1,0,0.15,6.01,42.66,65.03,6.82,51.52,65.66,山口,山口,51,19:18
下関,19,20260621,9R,2,4527,B1,高野　　心吾,0,0,0.17,4.35,22.62,40.48,5.00,23.53,52.94,愛知,愛知,37,19:18
下関,19,20260621,9R,3,3662,B1,大庭　　元明,0,0,0.16,5.17,36.36,47.73,5.00,37.50,37.50,福岡,福岡,56,19:18
下関,19,20260621,9R,4,4778,B1,堤　　　啓輔,0,0,0.17,5.49,38.03,54.93,4.17,27.78,38.89,佐賀,佐賀,40,19:18
下関,19,20260621,9R,5,4204,B1,柴田　　大輔,0,0,0.20,4.75,27.71,37.35,5.24,44.00,48.00,福岡,福岡,43,19:18
下関,19,20260621,9R,6,3631,B1,田添　　康介,0,0,0.15,2.39,3.39,11.86,3.52,16.67,27.08,長崎,長崎,56,19:18
下関,19,20260621,10R,1,3811,A2,石田　　章央,0,0,0.15,6.48,53.03,64.39,7.00,62.50,62.50,静岡,静岡,50,19:48
下関,19,20260621,10R,2,3232,A2,山川　美由紀,0,0,0.16,6.27,41.86,62.79,5.20,36.00,44.00,香川,香川,59,19:48
下関,19,20260621,10R,3,3550,A2,都築　　正治,0,0,0.16,5.72,41.54,55.38,4.27,0.00,45.45,愛知,愛知,54,19:48
下関,19,20260621,10R,4,4879,B1,山崎　　鉄平,0,0,0.16,4.65,29.33,44.00,5.20,33.33,60.00,佐賀,佐賀,31,19:48
下関,19,20260621,10R,5,4506,B1,稗田　　聖也,0,0,0.14,6.46,52.81,67.42,6.50,55.00,65.00,福岡,福岡,38,19:48
下関,19,20260621,10R,6,4834,A2,浜本　　裕己,0,0,0.14,5.56,35.07,55.97,5.08,34.62,46.15,大阪,大阪,38,19:48
下関,19,20260621,11R,1,4433,A1,川野　　芽唯,0,0,0.19,6.89,52.67,68.70,6.55,43.14,66.67,福岡,福岡,40,20:16
下関,19,20260621,11R,2,4423,B1,坂口　　貴彦,0,0,0.17,5.66,36.54,58.65,5.81,50.00,68.75,岡山,岡山,37,20:16
下関,19,20260621,11R,3,3826,A2,村田　　修次,0,0,0.15,6.43,46.36,70.91,6.00,42.42,63.64,東京,東京,52,20:16
下関,19,20260621,11R,4,5038,A2,金田　　智博,0,0,0.17,6.29,48.42,63.16,6.00,44.44,77.78,福井,石川,28,20:16
下関,19,20260621,11R,5,4678,B1,水野　　望美,1,0,0.17,5.19,30.21,48.96,5.28,37.50,50.00,愛知,愛知,37,20:16
下関,19,20260621,11R,6,4039,A2,村上　　功祐,0,0,0.15,5.16,34.15,50.41,5.25,25.00,50.00,大阪,大阪,47,20:16
下関,19,20260621,12R,1,3556,A1,田中　信一郎,0,0,0.14,6.51,45.37,64.81,5.50,38.89,44.44,大阪,大阪,53,20:45
下関,19,20260621,12R,2,3822,A1,平尾　　崇典,0,0,0.16,6.25,41.05,58.95,6.38,38.46,53.85,岡山,岡山,53,20:45
下関,19,20260621,12R,3,4985,A1,井本　　昌也,0,0,0.14,6.77,49.24,62.88,6.90,52.78,68.52,山口,山口,29,20:45
下関,19,20260621,12R,4,4287,A1,今井　　貴士,0,0,0.17,6.16,41.84,63.27,5.80,36.59,60.98,福岡,福岡,41,20:45
下関,19,20260621,12R,5,4311,A1,岡村　　　仁,1,0,0.14,6.82,51.54,69.23,0.00,0.00,0.00,大阪,大阪,42,20:45
下関,19,20260621,12R,6,4983,A1,前田　　篤哉,0,0,0.17,7.00,54.26,72.87,5.56,44.44,44.44,愛知,愛知,29,20:45
若松,20,20260620,1R,1,3922,B1,菅沼　　佳昭,0,0,0.19,3.75,15.63,29.17,2.53,5.26,5.26,愛知,愛知,51,17:41
若松,20,20260620,1R,2,4632,B1,長尾　京志郎,0,0,0.18,4.65,23.81,49.21,4.90,26.00,52.00,福岡,福岡,37,17:41
若松,20,20260620,1R,3,4365,B1,盛本　　真輔,0,0,0.17,5.66,38.89,55.56,5.56,38.89,61.11,兵庫,兵庫,40,17:41
若松,20,20260620,1R,4,3454,B1,井川　　大作,0,0,0.15,5.58,39.58,57.29,4.57,28.57,40.00,岡山,岡山,55,17:41
若松,20,20260620,1R,5,4562,B1,阪本　　勇介,0,0,0.18,4.88,23.30,43.69,3.56,12.20,26.83,岡山,岡山,38,17:41
若松,20,20260620,1R,6,3953,B1,志道　　吉和,0,0,0.20,3.43,17.14,28.57,3.27,14.67,22.67,福岡,福岡,49,17:41
若松,20,20260620,2R,1,4177,B1,萬　　　正嗣,0,0,0.17,4.81,29.21,46.07,4.56,31.25,37.50,群馬,宮城,43,18:08
若松,20,20260620,2R,2,5227,B2,川原　　愛未,0,0,0.20,0.00,0.00,0.00,4.24,14.29,47.62,福岡,福岡,23,18:08
若松,20,20260620,2R,3,5219,B2,森口　　和紀,0,0,0.17,5.16,36.99,49.32,5.60,30.00,60.00,福岡,福岡,25,18:08
若松,20,20260620,2R,4,4274,B1,長畑　　友輔,0,0,0.16,4.36,21.98,39.56,4.13,16.67,33.33,東京,東京,43,18:08
若松,20,20260620,2R,5,4436,A2,渋谷　　明憲,1,0,0.15,6.31,46.22,67.23,6.30,60.00,70.00,大阪,大阪,40,18:08
若松,20,20260620,2R,6,4074,A1,柳沢　　　一,0,0,0.13,6.40,46.34,63.41,6.25,37.50,62.50,愛知,愛知,45,18:08
若松,20,20260620,3R,1,4110,B1,小澤　　和也,1,0,0.17,4.08,22.11,35.79,3.25,8.33,33.33,埼玉,埼玉,46,18:34
若松,20,20260620,3R,2,4603,B1,谷川　　将太,0,0,0.17,5.04,30.14,50.68,5.17,33.33,55.56,長崎,長崎,38,18:34
若松,20,20260620,3R,3,4134,A2,杉山　　貴博,0,0,0.16,5.54,36.96,56.52,6.71,42.86,57.14,東京,千葉,45,18:34
若松,20,20260620,3R,4,3804,B1,中渡　　修作,0,0,0.17,4.96,30.56,50.00,4.11,15.56,33.33,福岡,鹿児島,52,18:34
若松,20,20260620,3R,5,4122,A2,安東　　幸治,0,0,0.16,5.39,33.06,52.42,5.50,30.30,63.64,福岡,福岡,44,18:34
若松,20,20260620,3R,6,5112,A1,砂長　　知輝,0,0,0.14,6.90,47.62,66.67,5.79,36.84,68.42,埼玉,埼玉,26,18:34
若松,20,20260620,4R,1,4143,B1,浦田　　晃嗣,0,0,0.16,3.87,14.10,35.90,4.26,21.05,36.84,佐賀,佐賀,44,19:03
若松,20,20260620,4R,2,3717,B1,立間　　充宏,0,0,0.15,5.38,28.24,50.59,5.54,43.59,53.85,岡山,岡山,51,19:03
若松,20,20260620,4R,3,4228,A2,吉田　慎二郎,0,0,0.18,6.16,43.18,64.39,7.36,63.64,81.82,愛知,岐阜,43,19:03
若松,20,20260620,4R,4,5167,B1,小川　竜太朗,0,0,0.17,5.53,36.26,53.85,3.64,14.29,28.57,埼玉,埼玉,26,19:03
若松,20,20260620,4R,5,5188,A2,武井　莉里佳,0,0,0.17,6.12,42.72,58.25,5.33,33.33,50.00,兵庫,兵庫,25,19:03
若松,20,20260620,4R,6,4288,A1,永田　　啓二,0,0,0.13,7.36,58.20,77.05,7.05,52.56,73.08,福岡,福岡,41,19:03
若松,20,20260620,5R,1,4472,A1,尾嶋　　一広,0,0,0.16,6.36,42.19,60.94,6.10,35.00,60.00,兵庫,兵庫,39,19:30
若松,20,20260620,5R,2,4572,A2,渡部　　　悟,0,0,0.14,5.30,34.19,49.57,0.00,0.00,0.00,大阪,大阪,37,19:30
若松,20,20260620,5R,3,5130,B1,上野　　拓馬,0,0,0.16,4.82,20.18,45.87,0.00,0.00,0.00,三重,三重,28,19:30
若松,20,20260620,5R,4,5054,A2,佐々木　大河,0,0,0.14,6.56,49.11,71.43,0.00,0.00,0.00,大阪,大阪,30,19:30
若松,20,20260620,5R,5,4007,B1,榮田　　将彦,0,0,0.12,4.26,21.62,39.19,4.30,30.00,40.00,山口,山口,47,19:30
若松,20,20260620,5R,6,4965,B1,福岡　　泉水,0,0,0.19,4.78,25.27,46.15,4.33,25.00,33.33,兵庫,兵庫,28,19:30
若松,20,20260620,6R,1,4302,A2,西野　　翔太,0,0,0.13,6.79,53.04,68.70,6.40,51.43,65.71,広島,広島,43,19:56
若松,20,20260620,6R,2,4990,B2,田中　　博子,0,0,0.20,3.32,11.76,14.71,2.63,0.00,12.50,福岡,福岡,29,19:56
若松,20,20260620,6R,3,4562,B1,阪本　　勇介,0,0,0.18,4.88,23.30,43.69,3.56,12.20,26.83,岡山,岡山,38,19:56
若松,20,20260620,6R,4,3892,B1,草場　　康幸,0,0,0.15,4.83,22.99,50.57,4.00,20.00,40.00,佐賀,佐賀,50,19:56
若松,20,20260620,6R,5,3454,B1,井川　　大作,0,0,0.15,5.58,39.58,57.29,4.57,28.57,40.00,岡山,岡山,55,19:56
若松,20,20260620,6R,6,4784,B1,向井田　真紀,1,0,0.17,3.58,17.54,29.82,5.20,30.00,60.00,広島,広島,38,19:56
若松,20,20260620,7R,1,4824,A1,松井　　洪弥,0,0,0.12,5.98,42.74,56.45,6.00,25.00,50.00,三重,三重,33,20:25
若松,20,20260620,7R,2,5200,B2,筒井　　美琴,0,0,0.20,2.05,0.00,2.50,2.00,5.00,10.00,福岡,福岡,24,20:25
若松,20,20260620,7R,3,4274,B1,長畑　　友輔,0,0,0.16,4.36,21.98,39.56,4.13,16.67,33.33,東京,東京,43,20:25
若松,20,20260620,7R,4,4251,B1,川崎　　誠志,0,0,0.20,4.50,23.47,41.84,3.78,11.11,33.33,山口,山口,43,20:25
若松,20,20260620,7R,5,3773,B1,津留　浩一郎,0,0,0.15,3.73,15.85,31.71,4.00,16.13,38.71,長崎,長崎,52,20:25
若松,20,20260620,7R,6,5192,A2,中尾　　優香,2,0,0.16,4.74,28.57,48.57,2.00,5.00,10.00,福岡,沖縄,24,20:25
若松,20,20260620,8R,1,4460,A2,後藤　　翔之,0,0,0.14,5.89,38.95,62.11,6.57,42.86,71.43,東京,東京,40,21:00
若松,20,20260620,8R,2,4434,A1,田中　　辰彦,0,0,0.16,6.25,49.54,60.55,4.17,16.67,50.00,広島,広島,40,21:00
若松,20,20260620,8R,3,4567,B1,上村　慎太郎,0,0,0.22,4.09,12.35,34.57,2.86,14.29,14.29,山口,山口,38,21:00
若松,20,20260620,8R,4,4177,B1,萬　　　正嗣,0,0,0.17,4.81,29.21,46.07,4.56,31.25,37.50,群馬,宮城,43,21:00
若松,20,20260620,8R,5,5078,B1,山川　　波乙,0,0,0.17,4.71,29.79,47.87,0.00,0.00,0.00,三重,三重,28,21:00
若松,20,20260620,8R,6,3974,B1,深山　　祐二,0,0,0.15,4.40,25.29,39.08,4.05,22.73,31.82,佐賀,佐賀,49,21:00
若松,20,20260620,9R,1,4228,A2,吉田　慎二郎,0,0,0.18,6.16,43.18,64.39,7.36,63.64,81.82,愛知,岐阜,43,21:28
若松,20,20260620,9R,2,4436,A2,渋谷　　明憲,1,0,0.15,6.31,46.22,67.23,6.30,60.00,70.00,大阪,大阪,40,21:28
若松,20,20260620,9R,3,4572,A2,渡部　　　悟,0,0,0.14,5.30,34.19,49.57,0.00,0.00,0.00,大阪,大阪,37,21:28
若松,20,20260620,9R,4,4122,A2,安東　　幸治,0,0,0.16,5.39,33.06,52.42,5.50,30.30,63.64,福岡,福岡,44,21:28
若松,20,20260620,9R,5,4632,B1,長尾　京志郎,0,0,0.18,4.65,23.81,49.21,4.90,26.00,52.00,福岡,福岡,37,21:28
若松,20,20260620,9R,6,4134,A2,杉山　　貴博,0,0,0.16,5.54,36.96,56.52,6.71,42.86,57.14,東京,千葉,45,21:28
若松,20,20260620,10R,1,4288,A1,永田　　啓二,0,0,0.13,7.36,58.20,77.05,7.05,52.56,73.08,福岡,福岡,41,21:57
若松,20,20260620,10R,2,4302,A2,西野　　翔太,0,0,0.13,6.79,53.04,68.70,6.40,51.43,65.71,広島,広島,43,21:57
若松,20,20260620,10R,3,4007,B1,榮田　　将彦,0,0,0.12,4.26,21.62,39.19,4.30,30.00,40.00,山口,山口,47,21:57
